,Unnamed: 0,Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST,2PT,RET TD,Paddy
305,321,Matt Ryan,ATL,QB,0.0,11/22/2020,@Saints,L 9 - 24,19.0,37.0,232.0,6.3,0.0,2.0,8.0,36.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.279999999999999
308,350,Matthew Stafford,DET,QB,0.0,11/22/2020,@Panthers,L 0 - 20,18.0,33.0,178.0,5.4,0.0,0.0,5.0,33.0,70.0,4.0,5.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62
309,420,Maxx Williams,ARI,TE,0.0,11/20/2020,@Seahawks,L 21 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,14.5,25.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004
310,205,Mecole Hardman,KC,WR,0.0,11/23/2020,@Raiders,W 35 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.1
311,145,Melvin Gordon,DEN,RB,0.0,11/22/2020,Dolphins,W 20 - 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,84.0,5.6,25.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.4
313,157,Michael Gallup,DAL,WR,0.0,11/22/2020,@Vikings,W 31 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,14.5,19.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004
314,304,Michael Pittman,IND,WR,0.0,11/22/2020,Packers,W 34 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.0,22.0,45.0,1.0,0.0,0.0,0.0,0.0,14.100000000000001
315,395,Michael Thomas,NO,WR,0.0,11/22/2020,Falcons,W 24 - 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,104.0,11.6,23.0,0.0,0.0,0.0,0.0,0.0,14.9
317,96,Mike Davis,CAR,RB,0.0,11/22/2020,Lions,W 20 - 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,64.0,3.4,9.0,1.0,2.0,15.0,7.5,8.0,0.0,0.0,0.0,0.0,0.0,14.9
318,104,Mike Evans,TB,WR,0.0,11/24/2020,Rams,L 24 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,9.8,18.0,1.0,0.0,0.0,0.0,0.0,13.4
