,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
33,Tyler Bray,CHI,QB,,11/08/2020,@Titans,L 17 - 24,,,,,,,,,,,,,,,,,,,,,
68,Tyler Conklin,MIN,TE,,11/08/2020,Lions,W 34 - 20,,,,,,,,,,,,,,,,,,,,,
96,Tyler Davis,JAX,TE,,11/08/2020,Texans,L 25 - 27,,,,,,,,,,,,,,,,,,,,,
109,Tyler Eifert,JAX,TE,,11/08/2020,Texans,L 25 - 27,,,,,,,,,,,,,,,4,48,12,17,0,,
105,Tyler Ervin,GB,RB,,11/06/2020,@49ers,W 34 - 17,,,,,,,,,,8,24,3,8,0,4,48,12,24,0,,
211,Tyler Johnson,TB,WR,,11/09/2020,Saints,L 3 - 38,,,,,,,,,,,,,,,1,11,11,11,0,,
229,Tyler Kroft,BUF,TE,,11/08/2020,Seahawks,W 44 - 34,,,,,,,,,,,,,,,1,1,1,1,1,,
241,Tyler Lockett,SEA,WR,,11/08/2020,@Bills,L 34 - 44,,,,,,,,,,,,,,,4,40,10,12,0,,
173,Tyreek Hill,KC,WR,,11/08/2020,Panthers,W 33 - 31,,,,,,,,,,1,8,8,8,0,9,113,12.6,28,2,,
73,Tyrie Cleveland,DEN,WR,,11/08/2020,@Falcons,L 27 - 34,,,,,,,,,,,,,,,0,0,,,0,,
403,Tyrod Taylor,LAC,QB,,11/08/2020,Raiders,L 26 - 31,,,,,,,,,,,,,,,,,,,,,
210,Tyron Johnson,LAC,WR,,11/08/2020,Raiders,L 26 - 31,,,,,,,,,,,,,,,1,50,50,50,0,,
277,Vance McDonald,PIT,TE,,11/08/2020,@Cowboys,W 24 - 19,,,,,,,,,,,,,,,1,2,2,2,0,,
360,Vyncint Smith,NYJ,WR,,11/10/2020,Patriots,L 27 - 30,,,,,,,,,,,,,,,,,,,,,
154,Wayne Gallman,NYG,RB,,11/08/2020,@Football Team,W 23 - 20,,,,,,,,,,14,68,4.9,12,1,1,9,9,9,0,,
92,Will Dissly,SEA,TE,,11/08/2020,@Bills,L 34 - 44,,,,,,,,,,,,,,,1,26,26,26,0,,
116,Will Fuller,HOU,WR,,11/08/2020,@Jaguars,W 27 - 25,,,,,,,,,,,,,,,5,100,20,77,1,,
138,Will Grier,CAR,QB,,11/08/2020,@Chiefs,L 31 - 33,,,,,,,,,,,,,,,,,,,,,
357,Willie Snead,BAL,WR,,11/08/2020,@Colts,W 24 - 10,,,,,,,,,,,,,,,4,37,9.3,14,0,,
152,Zach Gentry,,TE,,11/08/2020,@Cowboys,W 24 - 19,,,,,,,,,,,,,,,,,,,,,
318,Zach Pascal,IND,WR,,11/08/2020,Ravens,L 10 - 24,,,,,,,,,,,,,,,5,55,11,20,0,,
251,Zack Moss,BUF,RB,,11/08/2020,Seahawks,W 44 - 34,,,,,,,,,,9,18,2,7,1,2,30,15,20,0,,
207,Zay Jones,LV,WR,,11/08/2020,@Chargers,W 31 - 26,,,,,,,,,,,,,,,,,,,,,
