,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
173,Russell Gage,ATL,WR,,12/13/2020,@Chargers,L 17 - 20,,,,,,,,,,,,,,,5,82,16.4,35,0,,
477,Russell Wilson,SEA,QB,,12/13/2020,Jets,W 40 - 3,21,27,206,7.6,4,1,0,0,122.6,1,-1,-1,,0,,,,,,,
146,Ryan Finley,CIN,QB,,12/13/2020,Cowboys,L 7 - 30,1,2,5,2.5,0,0,2,14,56.3,,,,,,,,,,,,
143,Ryan Fitzpatrick,MIA,QB,,12/13/2020,Chiefs,L 27 - 33,,,,,,,,,,,,,,,,,,,,,
152,Ryan Griffin,TB,QB,,12/13/2020,Vikings,W 26 - 14,,,,,,,,,,,,,,,,,,,,,
153,Ryan Griffin,,TE,,12/13/2020,@Seahawks,L 3 - 40,,,,,,,,,,,,,,,,,,,,,
331,Ryan Nall,CHI,RB,,12/13/2020,Texans,W 36 - 7,,,,,,,,,,,,,,,,,,,,,
463,Ryan Tannehill,TEN,QB,,12/13/2020,@Jaguars,W 31 - 10,19,24,212,8.8,2,0,1,7,131.3,,,,,,,,,,,,
16,Salvon Ahmed,MIA,RB,,12/13/2020,Chiefs,L 27 - 33,,,,,,,,,,,,,,,,,,,,,
114,Sam Darnold,NYJ,QB,,12/13/2020,@Seahawks,L 3 - 40,14,26,132,5.1,0,0,3,16,68.1,1,3,3,,0,,,,,,,
353,Samaje Perine,CIN,RB,,12/13/2020,Cowboys,L 7 - 30,,,,,,,,,,10,32,3.2,11,0,2,9,4.5,5,0,,
495,Sammy Watkins,KC,WR,,12/13/2020,@Dolphins,W 33 - 27,,,,,,,,,,,,,,,2,52,26,37,0,,
300,Scott Miller,TB,WR,,12/13/2020,Vikings,W 26 - 14,,,,,,,,,,,,,,,1,48,48,48,1,,
346,Scottie Phillips,HOU,RB,,12/13/2020,@Bears,L 7 - 36,,,,,,,,,,,,,,,,,,,,,
325,Sean Mannion,MIN,QB,,12/13/2020,@Buccaneers,L 14 - 26,,,,,,,,,,,,,,,,,,,,,
311,Sean McKeon,DAL,TE,,12/13/2020,@Bengals,W 30 - 7,,,,,,,,,,,,,,,,,,,,,
350,Senorise Perry,TEN,RB,,12/13/2020,@Jaguars,W 31 - 10,,,,,,,,,,,,,,,,,,,,,
109,Seth DeValve,ARI,TE,,12/13/2020,@Giants,W 26 - 7,,,,,,,,,,,,,,,,,,,,,
302,Sony Michel,NE,RB,,12/11/2020,@Rams,L 3 - 24,,,,,,,,,,7,22,3.1,8,0,0,0,,,0,,
290,Stanley Morgan,CIN,WR,,12/13/2020,Cowboys,L 7 - 30,,,,,,,,,,,,,,,,,,,,,
108,Stefon Diggs,BUF,WR,,12/14/2020,Steelers,W 26 - 15,,,,,,,,,,1,1,1,1,0,10,130,13,23,1,,
6,Stephen Anderson,LAC,TE,,12/13/2020,Falcons,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
92,Stephen Carlson,CLE,TE,,12/15/2020,Ravens,L 42 - 47,,,,,,,,,,,,,,,,,,,,,
423,Sterling Shepard,NYG,WR,,12/13/2020,Cardinals,L 7 - 26,,,,,,,,,,,,,,,3,35,11.7,24,0,,
298,Steven Mitchell,HOU,WR,,12/13/2020,@Bears,L 7 - 36,,,,,,,,,,,,,,,3,38,12.7,15,0,,
418,Steven Sims,WSH,WR,,12/13/2020,@49ers,W 23 - 15,,,,,,,,,,,,,,,1,5,5,5,0,,
192,TJ Hockenson,DET,TE,,12/13/2020,Packers,L 24 - 31,,,,,,,,,,,,,,,6,43,7.2,16,1,,
506,TJ Yeldon,BUF,RB,,12/14/2020,Steelers,W 26 - 15,,,,,,,,,,,,,,,,,,,,,
194,TY Hilton,IND,WR,,12/13/2020,@Raiders,W 44 - 27,,,,,,,,,,,,,,,5,86,17.2,41,2,,
227,Taiwan Jones,BUF,RB,,12/14/2020,Steelers,W 26 - 15,,,,,,,,,,,,,,,,,,,,,
425,Tajae Sharpe,,WR,,12/13/2020,@Buccaneers,L 14 - 26,,,,,,,,,,,,,,,0,0,,,0,,
181,Tanner Hudson,TB,TE,,12/13/2020,Vikings,W 26 - 14,,,,,,,,,,,,,,,,,,,,,
0,Tavon Austin,GB,WR,,12/13/2020,@Lions,W 31 - 24,,,,,,,,,,,,,,,2,8,4,5,0,,
196,Taysom Hill,NO,QB,,12/13/2020,@Eagles,L 21 - 24,28,38,291,7.7,2,1,5,29,102,5,33,6.6,,0,,,,,,1,1
35,Teddy Bridgewater,CAR,QB,,12/13/2020,Broncos,L 27 - 32,30,40,283,7.1,0,0,4,38,94.1,3,31,10.3,,1,,,,,,,
202,Tee Higgins,CIN,WR,,12/13/2020,Cowboys,L 7 - 30,,,,,,,,,,,,,,,5,49,9.8,18,0,,
308,Terry McLaurin,WSH,WR,,12/13/2020,@49ers,W 23 - 15,,,,,,,,,,,,,,,2,24,12,13,0,,
79,Tevin Coleman,SF,RB,,12/13/2020,Football Team,L 15 - 23,,,,,,,,,,,,,,,,,,,,,
378,Theo Riddick,LV,RB,,12/13/2020,Colts,L 27 - 44,,,,,,,,,,,,,,,,,,,,,
39,Tim Boyle,GB,QB,,12/13/2020,@Lions,W 31 - 24,,,,,,,,,,,,,,,,,,,,,
357,Tim Patrick,DEN,WR,,12/13/2020,@Panthers,W 32 - 27,,,,,,,,,,,,,,,3,36,12,32,1,,
150,Todd Gurley,ATL,RB,,12/13/2020,@Chargers,L 17 - 20,,,,,,,,,,6,19,3.2,8,0,2,12,6,8,0,,
37,Tom Brady,TB,QB,,12/13/2020,Vikings,W 26 - 14,15,23,196,8.5,2,0,0,0,120.9,3,-2,-0.7,,0,,,,,,,
274,Tommylee Lewis,,WR,,12/13/2020,@Eagles,L 21 - 24,,,,,,,,,,,,,,,,,,,,,
343,Tony Pollard,DAL,RB,,12/13/2020,@Bengals,W 30 - 7,,,,,,,,,,11,39,3.5,17,0,2,9,4.5,7,1,,
306,Trace McSorley,,QB,,12/15/2020,@Browns,W 47 - 42,1,4,13,3.3,0,0,0,0,40.6,2,1,0.5,,0,,,,,,,
135,Travis Fulgham,PHI,WR,,12/13/2020,Saints,W 24 - 21,,,,,,,,,,,,,,,,,,,,,
187,Travis Homer,,RB,,12/13/2020,Jets,W 40 - 3,,,,,,,,,,,,,,,,,,,,,
264,Travis Kelce,KC,TE,,12/13/2020,@Dolphins,W 33 - 27,,,,,,,,,,,,,,,8,136,17,32,1,,
485,Trayveon Williams,CIN,RB,,12/13/2020,Cowboys,L 7 - 30,,,,,,,,,,12,49,4.1,9,0,3,14,4.7,7,0,1,1
405,Tre'Quan Smith,,WR,,12/13/2020,@Eagles,L 21 - 24,,,,,,,,,,,,,,,3,60,20,31,0,,
422,Trent Sherfield,ARI,WR,,12/13/2020,@Giants,W 26 - 7,,,,,,,,,,,,,,,,,,,,,
458,Trent Taylor,,WR,,12/13/2020,Football Team,L 15 - 23,,,,,,,,,,,,,,,,,,,,,
93,Trenton Cannon,CAR,RB,,12/13/2020,Broncos,L 27 - 32,,,,,,,,,,1,-2,-2,-2,0,,,,,,,
490,Trevon Wesco,NYJ,TE,,12/13/2020,@Seahawks,L 3 - 40,,,,,,,,,,,,,,,,,,,,,
420,Trevor Siemian,,QB,,12/13/2020,@Eagles,L 21 - 24,,,,,,,,,,,,,,,,,,,,,
23,Trey Burton,IND,TE,,12/13/2020,@Raiders,W 44 - 27,,,,,,,,,,,,,,,,,,,,,
253,Trishton Jackson,LAR,WR,,12/11/2020,Patriots,W 24 - 3,,,,,,,,,,,,,,,,,,,,,
134,Troy Fumagalli,DEN,TE,,12/13/2020,@Panthers,W 32 - 27,,,,,,,,,,,,,,,4,53,13.3,29,0,,
342,Troymaine Pope,,RB,,12/13/2020,Falcons,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
464,Tua Tagovailoa,MIA,QB,,12/13/2020,Chiefs,L 27 - 33,28,48,316,6.6,2,1,4,29,83.3,6,24,4,,1,,,,,,,
242,Ty Johnson,NYJ,RB,,12/13/2020,@Seahawks,L 3 - 40,,,,,,,,,,8,16,2,5,0,,,,,,,
295,Ty Montgomery,NO,RB,,12/13/2020,@Eagles,L 21 - 24,,,,,,,,,,,,,,,,,,,,,
41,Tyler Boyd,CIN,WR,,12/13/2020,Cowboys,L 7 - 30,,,,,,,,,,,,,,,5,43,8.6,21,0,,
78,Tyler Conklin,MIN,TE,,12/13/2020,@Buccaneers,L 14 - 26,,,,,,,,,,,,,,,5,40,8,15,0,,
110,Tyler Davis,JAX,TE,,12/13/2020,Titans,L 10 - 31,,,,,,,,,,,,,,,,,,,,,
127,Tyler Eifert,JAX,TE,,12/13/2020,Titans,L 10 - 31,,,,,,,,,,,,,,,2,22,11,18,0,,
204,Tyler Higbee,LAR,TE,,12/11/2020,Patriots,W 24 - 3,,,,,,,,,,,,,,,2,34,17,25,0,,
235,Tyler Johnson,TB,WR,,12/13/2020,Vikings,W 26 - 14,,,,,,,,,,,,,,,,,,,,,
258,Tyler Kroft,BUF,TE,,12/14/2020,Steelers,W 26 - 15,,,,,,,,,,,,,,,,,,,,,
271,Tyler Lockett,SEA,WR,,12/13/2020,Jets,W 40 - 3,,,,,,,,,,,,,,,5,52,10.4,17,0,,
195,Tyreek Hill,KC,WR,,12/13/2020,@Dolphins,W 33 - 27,,,,,,,,,,1,32,32,32,1,3,79,26.3,44,1,,
81,Tyrie Cleveland,DEN,WR,,12/13/2020,@Panthers,W 32 - 27,,,,,,,,,,,,,,,,,,,,,
457,Tyrod Taylor,LAC,QB,,12/13/2020,Falcons,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
234,Tyron Johnson,LAC,WR,,12/13/2020,Falcons,W 20 - 17,,,,,,,,,,,,,,,6,55,9.2,25,1,,
248,Van Jefferson,LAR,WR,,12/11/2020,Patriots,W 24 - 3,,,,,,,,,,,,,,,,,,,,,
315,Vance McDonald,PIT,TE,,12/14/2020,@Bills,L 15 - 26,,,,,,,,,,,,,,,0,0,,,0,,
404,Vyncint Smith,NYJ,WR,,12/13/2020,@Seahawks,L 3 - 40,,,,,,,,,,,,,,,,,,,,,
172,Wayne Gallman,NYG,RB,,12/13/2020,Cardinals,L 7 - 26,,,,,,,,,,12,57,4.8,16,0,3,16,5.3,10,0,,
105,Will Dissly,SEA,TE,,12/13/2020,Jets,W 40 - 3,,,,,,,,,,,,,,,2,23,11.5,13,1,,
155,Will Grier,CAR,QB,,12/13/2020,Broncos,L 27 - 32,,,,,,,,,,,,,,,,,,,,,
401,Willie Snead,BAL,WR,,12/15/2020,@Browns,W 47 - 42,,,,,,,,,,,,,,,3,29,9.7,13,0,,
226,Xavier Jones,LAR,RB,,12/11/2020,Patriots,W 24 - 3,,,,,,,,,,,,,,,,,,,,,
122,Zach Ertz,PHI,TE,,12/13/2020,Saints,W 24 - 21,,,,,,,,,,,,,,,2,8,4,6,0,,
359,Zach Pascal,IND,WR,,12/13/2020,@Raiders,W 44 - 27,,,,,,,,,,,,,,,1,27,27,27,0,,
288,Zack Moss,BUF,RB,,12/14/2020,Steelers,W 26 - 15,,,,,,,,,,13,43,3.3,13,0,0,0,,,0,,
231,Zay Jones,LV,WR,,12/13/2020,Colts,L 27 - 44,,,,,,,,,,,,,,,,,,,,,
