,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
475,Robert Woods,LAR,WR,,09/20/2020,@Eagles,W 37 - 19,,,,,,,,,,3,19,6.3,9,1,2,14,7,13,0,,
246,Ronald Jones,TB,RB,,09/20/2020,Panthers,W 31 - 17,,,,,,,,,,7,23,3.3,7,1,2,4,2,2,0,,
98,Ross Dwelley,SF,TE,,09/20/2020,@Jets,W 31 - 13,,,,,,,,,,,,,,,1,5,5,5,0,,
142,Royce Freeman,DEN,RB,,09/20/2020,@Steelers,L 21 - 26,,,,,,,,,,3,20,6.7,13,0,,,,,,,
188,Russell Gage,ATL,WR,,09/20/2020,@Cowboys,L 39 - 40,,,,,,,,,,,,,,,6,46,7.7,14,1,,
481,Russell Wilson,SEA,QB,,09/21/2020,Patriots,W 35 - 30,21,28,288,10.3,5,1,2,13,132.1,5,39,7.8,,0,,,,,,,
153,Ryan Finley,CIN,QB,,09/18/2020,@Browns,L 30 - 35,,,,,,,,,,,,,,,,,,,,,
150,Ryan Fitzpatrick,MIA,QB,,09/20/2020,Bills,L 28 - 31,31,47,328,7,2,0,3,17,100.3,3,12,4,,0,,,,,,,
160,Ryan Griffin,NYJ,TE,,09/20/2020,49ers,L 13 - 31,,,,,,,,,,,,,,,,,,,,,
159,Ryan Griffin,TB,QB,,09/20/2020,Panthers,W 31 - 17,,,,,,,,,,,,,,,,,,,,,
240,Ryan Izzo,NE,TE,,09/21/2020,@Seahawks,L 30 - 35,,,,,,,,,,,,,,,2,19,9.5,16,0,,
342,Ryan Nall,CHI,RB,,09/20/2020,Giants,W 17 - 13,,,,,,,,,,,,,,,1,2,2,2,0,,
467,Ryan Tannehill,TEN,QB,,09/20/2020,Jaguars,W 33 - 30,18,24,239,10,4,0,1,8,145.7,4,12,3,,0,,,,,,,
117,Sam Darnold,NYJ,QB,,09/20/2020,49ers,L 13 - 31,21,32,179,5.6,1,0,1,6,90.5,2,7,3.5,,0,,,,,,,
363,Samaje Perine,CIN,RB,,09/18/2020,@Browns,L 30 - 35,,,,,,,,,,,,,,,,,,,,,
501,Sammy Watkins,KC,WR,,09/20/2020,@Chargers,W 23 - 20,,,,,,,,,,,,,,,1,11,11,11,0,,
62,Saquon Barkley,,RB,,09/20/2020,@Bears,L 13 - 17,,,,,,,,,,4,28,7,18,0,,,,,,,
314,Scott Miller,TB,WR,,09/20/2020,Panthers,W 31 - 17,,,,,,,,,,1,1,1,1,0,2,11,5.5,6,0,,
336,Sean Mannion,MIN,QB,,09/20/2020,@Colts,L 11 - 28,,,,,,,,,,,,,,,,,,,,,
325,Sean McKeon,DAL,TE,,09/20/2020,Falcons,W 40 - 39,,,,,,,,,,,,,,,,,,,,,
360,Senorise Perry,TEN,RB,,09/20/2020,Jaguars,W 33 - 30,,,,,,,,,,2,9,4.5,6,0,,,,,,,
384,Seth Roberts,,WR,,09/20/2020,@Buccaneers,L 17 - 31,,,,,,,,,,,,,,,,,,,,,
317,Sony Michel,NE,RB,,09/21/2020,@Seahawks,L 30 - 35,,,,,,,,,,7,19,2.7,5,0,0,0,,,0,,
111,Stefon Diggs,BUF,WR,,09/20/2020,@Dolphins,W 31 - 28,,,,,,,,,,,,,,,8,153,19.1,47,1,,
4,Stephen Anderson,LAC,TE,,09/20/2020,Chiefs,L 20 - 23,,,,,,,,,,,,,,,,,,,,,
93,Stephen Carlson,CLE,TE,,09/18/2020,Bengals,W 35 - 30,,,,,,,,,,,,,,,,,,,,,
430,Sterling Shepard,NYG,WR,,09/20/2020,@Bears,L 13 - 17,,,,,,,,,,1,6,6,6,0,2,29,14.5,24,0,,
426,Steven Sims,WSH,WR,,09/20/2020,@Cardinals,L 15 - 30,,,,,,,,,,,,,,,3,53,17.7,30,0,1,1
212,TJ Hockenson,DET,TE,,09/20/2020,@Packers,L 21 - 42,,,,,,,,,,,,,,,4,62,15.5,29,0,,
507,TJ Yeldon,BUF,RB,,09/20/2020,@Dolphins,W 31 - 28,,,,,,,,,,,,,,,,,,,,,
214,TY Hilton,IND,WR,,09/20/2020,Vikings,W 28 - 11,,,,,,,,,,,,,,,3,28,9.3,28,0,,
245,Taiwan Jones,BUF,RB,,09/20/2020,@Dolphins,W 31 - 28,,,,,,,,,,,,,,,,,,,,,
432,Tajae Sharpe,MIN,WR,,09/20/2020,@Colts,L 11 - 28,,,,,,,,,,,,,,,,,,,,,
198,Tanner Hudson,TB,TE,,09/20/2020,Panthers,W 31 - 17,,,,,,,,,,,,,,,,,,,,,
79,Tarik Cohen,,RB,,09/20/2020,Giants,W 17 - 13,,,,,,,,,,5,12,2.4,5,0,1,15,15,15,0,,
216,Taysom Hill,NO,QB,,09/22/2020,@Raiders,L 24 - 34,,,,,,,,,,2,8,4,,0,,,,,,,
177,Ted Ginn,,WR,,09/20/2020,Giants,W 17 - 13,,,,,,,,,,,,,,,,,,,,,
34,Teddy Bridgewater,CAR,QB,,09/20/2020,@Buccaneers,L 17 - 31,33,42,367,8.7,0,2,5,27,83.2,,,,,,,,,,,1,1
222,Tee Higgins,CIN,WR,,09/18/2020,@Browns,L 30 - 35,,,,,,,,,,,,,,,3,35,11.7,18,0,,
322,Terry McLaurin,WSH,WR,,09/20/2020,@Cardinals,L 15 - 30,,,,,,,,,,,,,,,7,125,17.9,26,1,,
77,Tevin Coleman,SF,RB,,09/20/2020,@Jets,W 31 - 13,,,,,,,,,,14,12,0.9,6,0,2,28,14,18,0,,
40,Tim Boyle,GB,QB,,09/20/2020,Lions,W 42 - 21,,,,,,,,,,2,-1,-0.5,,0,,,,,,,
368,Tim Patrick,DEN,WR,,09/20/2020,@Steelers,L 21 - 26,,,,,,,,,,,,,,,2,24,12,17,0,,
157,Todd Gurley,ATL,RB,,09/20/2020,@Cowboys,L 39 - 40,,,,,,,,,,21,61,2.9,8,0,,,,,,,
38,Tom Brady,TB,QB,,09/20/2020,Panthers,W 31 - 17,23,35,217,6.2,1,1,0,0,80.3,1,0,0,,0,,,,,,1,1
355,Tony Pollard,DAL,RB,,09/20/2020,Falcons,W 40 - 39,,,,,,,,,,2,6,3,3,0,1,3,3,3,0,,
320,Trace McSorley,BAL,QB,,09/20/2020,@Texans,W 33 - 16,,,,,,,,,,,,,,,,,,,,,
206,Travis Homer,SEA,RB,,09/21/2020,Patriots,W 35 - 30,,,,,,,,,,3,21,7,10,0,,,,,,,
279,Travis Kelce,KC,TE,,09/20/2020,@Chargers,W 23 - 20,,,,,,,,,,,,,,,9,90,10,20,1,,
489,Trayveon Williams,CIN,RB,,09/18/2020,@Browns,L 30 - 35,,,,,,,,,,,,,,,,,,,,,
415,Tre'Quan Smith,NO,WR,,09/22/2020,@Raiders,L 24 - 34,,,,,,,,,,,,,,,5,86,17.2,29,0,,
429,Trent Sherfield,ARI,WR,,09/20/2020,Football Team,W 30 - 15,,,,,,,,,,,,,,,,,,,,,
461,Trent Taylor,SF,WR,,09/20/2020,@Jets,W 31 - 13,,,,,,,,,,,,,,,2,10,5,9,0,,
94,Trenton Cannon,CAR,RB,,09/20/2020,@Buccaneers,L 17 - 31,,,,,,,,,,,,,,,,,,,,,
496,Trevon Wesco,,TE,,09/20/2020,49ers,L 13 - 31,,,,,,,,,,,,,,,,,,,,,
267,Trishton Jackson,LAR,WR,,09/20/2020,@Eagles,W 37 - 19,,,,,,,,,,,,,,,,,,,,,
468,Tua Tagovailoa,MIA,QB,,09/20/2020,Bills,L 28 - 31,,,,,,,,,,,,,,,,,,,,,
258,Ty Johnson,NYJ,RB,,09/20/2020,@Packers,L 21 - 42,,,,,,,,,,,,,,,0,0,,,0,,
310,Ty Montgomery,NO,RB,,09/22/2020,@Raiders,L 24 - 34,,,,,,,,,,,,,,,2,25,12.5,17,0,,
43,Tyler Boyd,CIN,WR,,09/18/2020,@Browns,L 30 - 35,,,,,,,,,,,,,,,7,72,10.3,17,1,,
76,Tyler Conklin,MIN,TE,,09/20/2020,@Colts,L 11 - 28,,,,,,,,,,,,,,,,,,,,,
113,Tyler Davis,JAX,TE,,09/20/2020,@Titans,L 30 - 33,,,,,,,,,,,,,,,,,,,,,
132,Tyler Eifert,JAX,TE,,09/20/2020,@Titans,L 30 - 33,,,,,,,,,,,,,,,3,36,12,19,1,,
125,Tyler Ervin,GB,RB,,09/20/2020,Lions,W 42 - 21,,,,,,,,,,,,,,,1,4,4,4,0,,
224,Tyler Higbee,LAR,TE,,09/20/2020,@Eagles,W 37 - 19,,,,,,,,,,,,,,,5,54,10.8,28,3,,
252,Tyler Johnson,TB,WR,,09/20/2020,Panthers,W 31 - 17,,,,,,,,,,,,,,,,,,,,,
272,Tyler Kroft,BUF,TE,,09/20/2020,@Dolphins,W 31 - 28,,,,,,,,,,,,,,,,,,,,,
288,Tyler Lockett,SEA,WR,,09/21/2020,Patriots,W 35 - 30,,,,,,,,,,,,,,,7,67,9.6,16,1,,
215,Tyreek Hill,KC,WR,,09/20/2020,@Chargers,W 23 - 20,,,,,,,,,,1,9,9,9,0,5,99,19.8,54,1,,
81,Tyrie Cleveland,DEN,WR,,09/20/2020,@Steelers,L 21 - 26,,,,,,,,,,,,,,,,,,,,,
460,Tyrod Taylor,LAC,QB,,09/20/2020,Chiefs,L 20 - 23,,,,,,,,,,,,,,,,,,,,,
263,Van Jefferson,LAR,WR,,09/20/2020,@Eagles,W 37 - 19,,,,,,,,,,1,-1,-1,-1,0,4,45,11.3,21,0,,
328,Vance McDonald,PIT,TE,,09/20/2020,Broncos,W 26 - 21,,,,,,,,,,,,,,,1,3,3,3,0,,
163,Virgil Green,,TE,,09/20/2020,Chiefs,L 20 - 23,,,,,,,,,,,,,,,,,,,,,
187,Wayne Gallman,NYG,RB,,09/20/2020,@Bears,L 13 - 17,,,,,,,,,,,,,,,,,,,,,
108,Will Dissly,SEA,TE,,09/21/2020,Patriots,W 35 - 30,,,,,,,,,,,,,,,1,9,9,9,0,,
140,Will Fuller,,WR,,09/20/2020,Ravens,L 16 - 33,,,,,,,,,,1,0,0,0,0,,,,,,,
162,Will Grier,CAR,QB,,09/20/2020,@Buccaneers,L 17 - 31,,,,,,,,,,,,,,,,,,,,,
412,Willie Snead,,WR,,09/20/2020,@Texans,W 33 - 16,,,,,,,,,,,,,,,2,29,14.5,22,0,,
244,Xavier Jones,LAR,RB,,09/20/2020,@Eagles,W 37 - 19,,,,,,,,,,,,,,,,,,,,,
126,Zach Ertz,PHI,TE,,09/20/2020,Rams,L 19 - 37,,,,,,,,,,,,,,,5,42,8.4,12,0,,
182,Zach Gentry,,TE,,09/20/2020,Broncos,W 26 - 21,,,,,,,,,,,,,,,,,,,,,
370,Zach Pascal,IND,WR,,09/20/2020,Vikings,W 28 - 11,,,,,,,,,,,,,,,3,19,6.3,14,1,,
302,Zack Moss,BUF,RB,,09/20/2020,@Dolphins,W 31 - 28,,,,,,,,,,8,37,4.6,14,0,,,,,,,
249,Zay Jones,LV,WR,,09/22/2020,Saints,W 34 - 24,,,,,,,,,,,,,,,1,15,15,15,1,,
