,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
225,Ty Johnson,NYJ,RB,,10/18/2020,@Dolphins,L 0 - 24,,,,,,,,,,3,42,14,34,0,0,0,,,0,,
38,Tyler Boyd,CIN,WR,,10/18/2020,@Colts,L 27 - 31,,,,,,,,,,1,25,25,25,0,5,54,10.8,23,0,1,0
70,Tyler Conklin,MIN,TE,,10/18/2020,Falcons,L 23 - 40,,,,,,,,,,,,,,,,,,,,,
97,Tyler Davis,JAX,TE,,10/18/2020,Lions,L 16 - 34,,,,,,,,,,,,,,,0,0,,,0,,
111,Tyler Eifert,JAX,TE,,10/18/2020,Lions,L 16 - 34,,,,,,,,,,,,,,,,,,,,,
106,Tyler Ervin,GB,RB,,10/18/2020,@Buccaneers,L 10 - 38,,,,,,,,,,,,,,,,,,,,,
190,Tyler Higbee,LAR,TE,,10/19/2020,@49ers,L 16 - 24,,,,,,,,,,,,,,,3,56,18.7,31,0,,
218,Tyler Johnson,TB,WR,,10/18/2020,Packers,W 38 - 10,,,,,,,,,,,,,,,1,7,7,7,1,,
239,Tyler Kroft,BUF,TE,,10/19/2020,Chiefs,L 17 - 26,,,,,,,,,,,,,,,1,7,7,7,0,,
184,Tyreek Hill,KC,WR,,10/19/2020,@Bills,W 26 - 17,,,,,,,,,,1,5,5,5,0,3,20,6.7,8,0,,
73,Tyrie Cleveland,DEN,WR,,10/18/2020,@Patriots,W 18 - 12,,,,,,,,,,,,,,,,,,,,,
231,Van Jefferson,LAR,WR,,10/19/2020,@49ers,L 16 - 24,,,,,,,,,,,,,,,1,8,8,8,0,,
284,Vance McDonald,PIT,TE,,10/18/2020,Browns,W 38 - 7,,,,,,,,,,,,,,,,,,,,,
358,Vyncint Smith,NYJ,WR,,10/18/2020,@Dolphins,L 0 - 24,,,,,,,,,,,,,,,,,,,,,
162,Wayne Gallman,NYG,RB,,10/18/2020,Football Team,W 20 - 19,,,,,,,,,,,,,,,,,,,,,
118,Will Fuller,HOU,WR,,10/18/2020,@Titans,L 36 - 42,,,,,,,,,,,,,,,6,123,20.5,53,1,,
139,Will Grier,CAR,QB,,10/18/2020,Bears,L 16 - 23,,,,,,,,,,,,,,,,,,,,,
355,Willie Snead,BAL,WR,,10/18/2020,@Eagles,W 30 - 28,,,,,,,,,,,,,,,1,32,32,32,0,1,0
211,Xavier Jones,LAR,RB,,10/19/2020,@49ers,L 16 - 24,,,,,,,,,,,,,,,,,,,,,
107,Zach Ertz,,TE,,10/18/2020,Ravens,L 28 - 30,,,,,,,,,,,,,,,4,33,8.3,11,0,,
157,Zach Gentry,,TE,,10/18/2020,Browns,W 38 - 7,,,,,,,,,,,,,,,,,,,,,
322,Zach Pascal,IND,WR,,10/18/2020,Bengals,W 31 - 27,,,,,,,,,,,,,,,4,54,13.5,22,1,,
264,Zack Moss,BUF,RB,,10/19/2020,Chiefs,L 17 - 26,,,,,,,,,,5,10,2,4,0,,,,,,,
