,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
108,Tyler Eifert,JAX,TE,,10/11/2020,@Texans,L 14 - 30,,,,,,,,,,,,,,,3,16,5.3,13,0,,
193,Tyler Higbee,LAR,TE,,10/11/2020,@Football Team,W 30 - 10,,,,,,,,,,,,,,,2,12,6,9,0,,
218,Tyler Johnson,TB,WR,,10/09/2020,@Bears,L 19 - 20,,,,,,,,,,,,,,,4,61,15.3,35,0,,
237,Tyler Kroft,BUF,TE,,10/13/2020,@Titans,L 16 - 42,,,,,,,,,,,,,,,,,,,,,
248,Tyler Lockett,SEA,WR,,10/12/2020,Vikings,W 27 - 26,,,,,,,,,,,,,,,4,44,11,17,0,,
184,Tyreek Hill,KC,WR,,10/11/2020,Raiders,L 32 - 40,,,,,,,,,,3,15,5,10,1,3,78,26,37,0,,
396,Tyrod Taylor,LAC,QB,,10/13/2020,@Saints,L 27 - 30,,,,,,,,,,,,,,,,,,,,,
217,Tyron Johnson,LAC,WR,,10/13/2020,@Saints,L 27 - 30,,,,,,,,,,1,7,7,7,0,,,,,,,
229,Van Jefferson,LAR,WR,,10/11/2020,@Football Team,W 30 - 10,,,,,,,,,,,,,,,,,,,,,
281,Vance McDonald,PIT,TE,,10/11/2020,Eagles,W 38 - 29,,,,,,,,,,,,,,,1,4,4,4,0,,
139,Virgil Green,,TE,,10/13/2020,@Saints,L 27 - 30,,,,,,,,,,,,,,,1,14,14,14,0,,
159,Wayne Gallman,NYG,RB,,10/11/2020,@Cowboys,L 34 - 37,,,,,,,,,,5,24,4.8,13,0,2,0,0,3,0,,
91,Will Dissly,SEA,TE,,10/12/2020,Vikings,W 27 - 26,,,,,,,,,,,,,,,1,19,19,19,1,,
116,Will Fuller,HOU,WR,,10/11/2020,Jaguars,W 30 - 14,,,,,,,,,,,,,,,4,58,14.5,19,1,,
138,Will Grier,CAR,QB,,10/11/2020,@Falcons,W 23 - 16,,,,,,,,,,,,,,,,,,,,,
350,Willie Snead,BAL,WR,,10/11/2020,Bengals,W 27 - 3,,,,,,,,,,,,,,,0,0,,,0,,
211,Xavier Jones,LAR,RB,,10/11/2020,@Football Team,W 30 - 10,,,,,,,,,,,,,,,,,,,,,
104,Zach Ertz,,TE,,10/11/2020,@Steelers,L 29 - 38,,,,,,,,,,,,,,,1,6,6,6,0,,
154,Zach Gentry,,TE,,10/11/2020,Eagles,W 38 - 29,,,,,,,,,,,,,,,,,,,,,
317,Zach Pascal,IND,WR,,10/11/2020,@Browns,L 23 - 32,,,,,,,,,,,,,,,2,15,7.5,14,0,,
258,Zack Moss,BUF,RB,,10/13/2020,@Titans,L 16 - 42,,,,,,,,,,,,,,,,,,,,,
215,Zay Jones,LV,WR,,10/11/2020,@Chiefs,W 40 - 32,,,,,,,,,,,,,,,1,2,2,2,0,,
