,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
100,Tyler Ervin,,RB,,10/25/2020,@Texans,W 35 - 20,,,,,,,,,,,,,,,,,,,,,
181,Tyler Higbee,LAR,TE,,10/27/2020,Bears,W 24 - 10,,,,,,,,,,,,,,,,,,,,,
212,Tyler Johnson,TB,WR,,10/25/2020,@Raiders,W 45 - 20,,,,,,,,,,,,,,,2,4,2,3,1,,
232,Tyler Kroft,BUF,TE,,10/25/2020,@Jets,W 18 - 10,,,,,,,,,,,,,,,4,64,16,38,0,,
246,Tyler Lockett,SEA,WR,,10/26/2020,@Cardinals,L 34 - 37,,,,,,,,,,,,,,,15,200,13.3,47,3,,
173,Tyreek Hill,KC,WR,,10/25/2020,@Broncos,W 43 - 16,,,,,,,,,,,,,,,6,55,9.2,15,1,,
65,Tyrie Cleveland,DEN,WR,,10/25/2020,Chiefs,L 16 - 43,,,,,,,,,,,,,,,0,0,,,0,,
396,Tyrod Taylor,LAC,QB,,10/25/2020,Jaguars,W 39 - 29,,,,,,,,,,,,,,,,,,,,,
211,Tyron Johnson,LAC,WR,,10/25/2020,Jaguars,W 39 - 29,,,,,,,,,,2,10,5,6,0,0,0,,,0,,
224,Van Jefferson,LAR,WR,,10/27/2020,Bears,W 24 - 10,,,,,,,,,,,,,,,1,14,14,14,0,,
280,Vance McDonald,PIT,TE,,10/25/2020,@Titans,W 27 - 24,,,,,,,,,,,,,,,2,14,7,9,0,,
132,Virgil Green,,TE,,10/25/2020,Jaguars,W 39 - 29,,,,,,,,,,,,,,,1,26,26,26,1,,
355,Vyncint Smith,NYJ,WR,,10/25/2020,Bills,L 10 - 18,,,,,,,,,,,,,,,,,,,,,
151,Wayne Gallman,NYG,RB,,10/23/2020,@Eagles,L 21 - 22,,,,,,,,,,10,34,3.4,14,1,5,20,4,12,0,,
85,Will Dissly,SEA,TE,,10/26/2020,@Cardinals,L 34 - 37,,,,,,,,,,,,,,,2,38,19,28,0,,
112,Will Fuller,,WR,,10/25/2020,Packers,L 20 - 35,,,,,,,,,,,,,,,3,35,11.7,24,1,,
131,Will Grier,CAR,QB,,10/25/2020,@Saints,L 24 - 27,,,,,,,,,,,,,,,,,,,,,
203,Xavier Jones,LAR,RB,,10/27/2020,Bears,W 24 - 10,,,,,,,,,,,,,,,,,,,,,
148,Zach Gentry,,TE,,10/25/2020,@Titans,W 27 - 24,,,,,,,,,,,,,,,,,,,,,
257,Zack Moss,BUF,RB,,10/25/2020,@Jets,W 18 - 10,,,,,,,,,,7,47,6.7,26,0,3,25,8.3,17,0,,
208,Zay Jones,LV,WR,,10/25/2020,Buccaneers,L 20 - 45,,,,,,,,,,,,,,,,,,,,,
