,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
158,Robert Griffin,,QB,,09/13/2020,Browns,W 38 - 6,1,1,9,9,0,0,0,0,104.2,1,-1,-1,,0,,,,,,,
449,Robert Tonyan,GB,TE,,09/13/2020,@Vikings,W 43 - 34,,,,,,,,,,,,,,,,,,,,,
476,Robert Woods,LAR,WR,,09/14/2020,Cowboys,W 20 - 17,,,,,,,,,,1,14,14,14,0,6,105,17.5,31,0,,
242,Ronald Jones,TB,RB,,09/13/2020,@Saints,L 23 - 34,,,,,,,,,,17,66,3.9,21,0,2,16,8,8,0,,
96,Ross Dwelley,SF,TE,,09/13/2020,Cardinals,L 20 - 24,,,,,,,,,,,,,,,,,,,,,
140,Royce Freeman,DEN,RB,,09/15/2020,Titans,L 14 - 16,,,,,,,,,,1,0,0,0,0,1,12,12,12,0,,
184,Russell Gage,ATL,WR,,09/13/2020,Seahawks,L 25 - 38,,,,,,,,,,,,,,,9,114,12.7,24,0,,
482,Russell Wilson,SEA,QB,,09/13/2020,@Falcons,W 38 - 25,31,35,322,9.2,4,0,3,23,143.1,3,29,9.7,,0,,,,,,1,0
150,Ryan Finley,CIN,QB,,09/13/2020,Chargers,L 13 - 16,,,,,,,,,,,,,,,,,,,,,
147,Ryan Fitzpatrick,MIA,QB,,09/13/2020,@Patriots,L 11 - 21,20,30,191,6.4,0,3,1,9,44.6,5,18,3.6,,0,,,,,,1,0
156,Ryan Griffin,TB,QB,,09/13/2020,@Saints,L 23 - 34,,,,,,,,,,,,,,,,,,,,,
157,Ryan Griffin,NYJ,TE,,09/13/2020,@Bills,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
236,Ryan Izzo,NE,TE,,09/13/2020,Dolphins,W 21 - 11,,,,,,,,,,,,,,,1,25,25,25,0,,
343,Ryan Nall,CHI,RB,,09/13/2020,@Lions,W 27 - 23,,,,,,,,,,,,,,,,,,,,,
468,Ryan Tannehill,TEN,QB,,09/15/2020,@Broncos,W 16 - 14,29,43,249,5.8,2,0,1,2,97.9,3,14,4.7,,0,,,,,,,
115,Sam Darnold,NYJ,QB,,09/13/2020,@Bills,L 17 - 27,21,35,215,6.1,1,1,3,13,75.3,1,6,6,,0,,,,,,,
364,Samaje Perine,CIN,RB,,09/13/2020,Chargers,L 13 - 16,,,,,,,,,,,,,,,,,,,,,
503,Sammy Watkins,KC,WR,,09/11/2020,Texans,W 34 - 20,,,,,,,,,,1,3,3,3,0,7,82,11.7,19,1,,
60,Saquon Barkley,,RB,,09/14/2020,Steelers,L 16 - 26,,,,,,,,,,15,6,0.4,7,0,6,60,10,38,0,,
313,Scott Miller,TB,WR,,09/13/2020,@Saints,L 23 - 34,,,,,,,,,,1,6,6,6,0,5,73,14.6,37,0,,
357,Scottie Phillips,HOU,RB,,09/11/2020,@Chiefs,L 20 - 34,,,,,,,,,,,,,,,,,,,,,
335,Sean Mannion,MIN,QB,,09/13/2020,Packers,L 34 - 43,,,,,,,,,,,,,,,,,,,,,
324,Sean McKeon,DAL,TE,,09/14/2020,@Rams,L 17 - 20,,,,,,,,,,,,,,,,,,,,,
361,Senorise Perry,TEN,RB,,09/15/2020,@Broncos,W 16 - 14,,,,,,,,,,,,,,,,,,,,,
385,Seth Roberts,,WR,,09/13/2020,@Panthers,W 34 - 30,,,,,,,,,,,,,,,1,5,5,5,0,,
316,Sony Michel,NE,RB,,09/13/2020,Dolphins,W 21 - 11,,,,,,,,,,10,37,3.7,7,1,,,,,,,
109,Stefon Diggs,BUF,WR,,09/13/2020,Jets,W 27 - 17,,,,,,,,,,,,,,,8,86,10.8,22,0,,
5,Stephen Anderson,LAC,TE,,09/13/2020,@Bengals,W 16 - 13,,,,,,,,,,,,,,,,,,,,,
91,Stephen Carlson,CLE,TE,,09/13/2020,@Ravens,L 6 - 38,,,,,,,,,,,,,,,0,0,,,0,,
432,Sterling Shepard,NYG,WR,,09/14/2020,Steelers,L 16 - 26,,,,,,,,,,,,,,,6,47,7.8,14,0,,
428,Steven Sims,WSH,WR,,09/13/2020,Eagles,W 27 - 17,,,,,,,,,,,,,,,3,50,16.7,19,0,1,0
208,TJ Hockenson,DET,TE,,09/13/2020,Bears,L 23 - 27,,,,,,,,,,,,,,,5,56,11.2,24,1,,
509,TJ Yeldon,BUF,RB,,09/13/2020,Jets,W 27 - 17,,,,,,,,,,,,,,,,,,,,,
210,TY Hilton,IND,WR,,09/13/2020,@Jaguars,L 20 - 27,,,,,,,,,,,,,,,4,53,13.3,20,0,,
241,Taiwan Jones,BUF,RB,,09/13/2020,Jets,W 27 - 17,,,,,,,,,,,,,,,,,,,,,
434,Tajae Sharpe,MIN,WR,,09/13/2020,Packers,L 34 - 43,,,,,,,,,,,,,,,0,0,,,0,,
77,Tarik Cohen,,RB,,09/13/2020,@Lions,W 27 - 23,,,,,,,,,,7,41,5.9,16,0,2,6,3,3,0,,
212,Taysom Hill,NO,QB,,09/13/2020,Buccaneers,W 34 - 23,1,1,38,38,0,0,0,0,118.8,3,13,4.3,,0,,,,,,,
173,Ted Ginn,,WR,,09/13/2020,@Lions,W 27 - 23,,,,,,,,,,,,,,,0,0,,,0,,
34,Teddy Bridgewater,CAR,QB,,09/13/2020,Raiders,L 30 - 34,22,34,269,7.9,1,0,1,10,98.8,4,26,6.5,,0,,,,,,,
218,Tee Higgins,CIN,WR,,09/13/2020,Chargers,L 13 - 16,,,,,,,,,,,,,,,,,,,,,
321,Terry McLaurin,WSH,WR,,09/13/2020,Eagles,W 27 - 17,,,,,,,,,,,,,,,5,61,12.2,21,0,,
75,Tevin Coleman,SF,RB,,09/13/2020,Cardinals,L 20 - 24,,,,,,,,,,4,18,4.5,10,0,1,6,6,6,0,,
39,Tim Boyle,GB,QB,,09/13/2020,@Vikings,W 43 - 34,,,,,,,,,,2,-2,-1,,0,,,,,,,
369,Tim Patrick,DEN,WR,,09/15/2020,Titans,L 14 - 16,,,,,,,,,,,,,,,4,29,7.3,15,0,,
154,Todd Gurley,ATL,RB,,09/13/2020,Seahawks,L 25 - 38,,,,,,,,,,14,56,4,15,1,2,1,0.5,1,0,,
38,Tom Brady,TB,QB,,09/13/2020,@Saints,L 23 - 34,23,36,239,6.6,2,2,3,15,78.4,3,9,3,,1,,,,,,1,0
355,Tony Pollard,DAL,RB,,09/14/2020,@Rams,L 17 - 20,,,,,,,,,,2,10,5,6,0,2,22,11,18,0,,
319,Trace McSorley,BAL,QB,,09/13/2020,Browns,W 38 - 6,,,,,,,,,,,,,,,,,,,,,
201,Travis Homer,SEA,RB,,09/13/2020,@Falcons,W 38 - 25,,,,,,,,,,3,-1,-0.3,1,0,2,4,2,3,0,,
277,Travis Kelce,KC,TE,,09/11/2020,Texans,W 34 - 20,,,,,,,,,,,,,,,6,50,8.3,15,1,,
491,Trayveon Williams,CIN,RB,,09/13/2020,Chargers,L 13 - 16,,,,,,,,,,,,,,,,,,,,,
417,Tre'Quan Smith,NO,WR,,09/13/2020,Buccaneers,W 34 - 23,,,,,,,,,,,,,,,1,4,4,4,0,,
431,Trent Sherfield,ARI,WR,,09/13/2020,@49ers,W 24 - 20,,,,,,,,,,,,,,,,,,,,,
462,Trent Taylor,SF,WR,,09/13/2020,Cardinals,L 20 - 24,,,,,,,,,,,,,,,2,7,3.5,5,0,,
92,Trenton Cannon,CAR,RB,,09/13/2020,Raiders,L 30 - 34,,,,,,,,,,,,,,,,,,,,,
498,Trevon Wesco,,TE,,09/13/2020,@Bills,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
265,Trishton Jackson,LAR,WR,,09/14/2020,Cowboys,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
469,Tua Tagovailoa,MIA,QB,,09/13/2020,@Patriots,L 11 - 21,,,,,,,,,,,,,,,,,,,,,
254,Ty Johnson,NYJ,RB,,09/13/2020,@Lions,W 27 - 23,,,,,,,,,,,,,,,,,,,,,
308,Ty Montgomery,NO,RB,,09/13/2020,Buccaneers,W 34 - 23,,,,,,,,,,1,-4,-4,-4,0,,,,,,,
42,Tyler Boyd,CIN,WR,,09/13/2020,Chargers,L 13 - 16,,,,,,,,,,,,,,,4,33,8.3,11,0,,
74,Tyler Conklin,MIN,TE,,09/13/2020,Packers,L 34 - 43,,,,,,,,,,,,,,,,,,,,,
111,Tyler Davis,JAX,TE,,09/13/2020,Colts,W 27 - 20,,,,,,,,,,,,,,,,,,,,,
130,Tyler Eifert,JAX,TE,,09/13/2020,Colts,W 27 - 20,,,,,,,,,,,,,,,1,8,8,8,0,,
123,Tyler Ervin,GB,RB,,09/13/2020,@Vikings,W 43 - 34,,,,,,,,,,3,38,12.7,21,0,1,6,6,6,0,,
220,Tyler Higbee,LAR,TE,,09/14/2020,Cowboys,W 20 - 17,,,,,,,,,,,,,,,3,40,13.3,21,0,,
248,Tyler Johnson,TB,WR,,09/13/2020,@Saints,L 23 - 34,,,,,,,,,,,,,,,,,,,,,
270,Tyler Kroft,BUF,TE,,09/13/2020,Jets,W 27 - 17,,,,,,,,,,,,,,,,,,,,,
286,Tyler Lockett,SEA,WR,,09/13/2020,@Falcons,W 38 - 25,,,,,,,,,,,,,,,8,92,11.5,20,0,,
211,Tyreek Hill,KC,WR,,09/11/2020,Texans,W 34 - 20,,,,,,,,,,,,,,,5,46,9.2,15,1,,
79,Tyrie Cleveland,DEN,WR,,09/15/2020,Titans,L 14 - 16,,,,,,,,,,,,,,,1,7,7,7,0,,
461,Tyrod Taylor,LAC,QB,,09/13/2020,@Bengals,W 16 - 13,16,30,208,6.9,0,0,2,1,75.4,6,7,1.2,,0,,,,,,,
259,Van Jefferson,LAR,WR,,09/14/2020,Cowboys,W 20 - 17,,,,,,,,,,,,,,,1,31,31,31,0,,
327,Vance McDonald,PIT,TE,,09/14/2020,@Giants,W 26 - 16,,,,,,,,,,,,,,,1,3,3,3,0,,
160,Virgil Green,,TE,,09/13/2020,@Bengals,W 16 - 13,,,,,,,,,,,,,,,1,10,10,10,0,,
183,Wayne Gallman,NYG,RB,,09/14/2020,Steelers,L 16 - 26,,,,,,,,,,,,,,,1,14,14,14,0,,
106,Will Dissly,SEA,TE,,09/13/2020,@Falcons,W 38 - 25,,,,,,,,,,,,,,,2,8,4,5,0,,
138,Will Fuller,,WR,,09/11/2020,@Chiefs,L 20 - 34,,,,,,,,,,,,,,,8,112,14,31,0,,
159,Will Grier,CAR,QB,,09/13/2020,Raiders,L 30 - 34,,,,,,,,,,,,,,,,,,,,,
414,Willie Snead,,WR,,09/13/2020,Browns,W 38 - 6,,,,,,,,,,,,,,,4,64,16,20,1,,
240,Xavier Jones,LAR,RB,,09/14/2020,Cowboys,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
124,Zach Ertz,PHI,TE,,09/13/2020,@Football Team,L 17 - 27,,,,,,,,,,,,,,,3,18,6,7,1,,
178,Zach Gentry,,TE,,09/14/2020,@Giants,W 26 - 16,,,,,,,,,,,,,,,,,,,,,
371,Zach Pascal,IND,WR,,09/13/2020,@Jaguars,L 20 - 27,,,,,,,,,,,,,,,2,18,9,12,0,,
300,Zack Moss,BUF,RB,,09/13/2020,Jets,W 27 - 17,,,,,,,,,,9,11,1.2,7,0,3,16,5.3,8,1,,
245,Zay Jones,LV,WR,,09/13/2020,@Panthers,W 34 - 30,,,,,,,,,,,,,,,,,,,,,
