,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
385,Riley Ridley,CHI,WR,,09/27/2020,@Falcons,W 30 - 26,,,,,,,,,,,,,,,,,,,,,
157,Rob Gronkowski,TB,TE,,09/27/2020,@Broncos,W 28 - 10,,,,,,,,,,,,,,,6,48,8,10,0,,
5,Robby Anderson,CAR,WR,,09/27/2020,@Chargers,W 21 - 16,,,,,,,,,,,,,,,5,55,11,18,0,,
160,Robert Griffin,,QB,,09/29/2020,Chiefs,L 20 - 34,,,,,,,,,,,,,,,,,,,,,
445,Robert Tonyan,GB,TE,,09/28/2020,@Saints,W 37 - 30,,,,,,,,,,,,,,,5,50,10,16,1,,
472,Robert Woods,LAR,WR,,09/27/2020,@Bills,L 32 - 35,,,,,,,,,,3,30,10,15,0,5,74,14.8,31,1,1,0
245,Ronald Jones,,RB,,09/27/2020,@Broncos,W 28 - 10,,,,,,,,,,13,53,4.1,13,0,2,20,10,11,0,,
99,Ross Dwelley,SF,TE,,09/27/2020,@Giants,W 36 - 9,,,,,,,,,,,,,,,4,49,12.3,20,0,,
141,Royce Freeman,DEN,RB,,09/27/2020,Buccaneers,L 10 - 28,,,,,,,,,,2,4,2,2,0,2,31,15.5,28,0,,
185,Russell Gage,ATL,WR,,09/27/2020,Bears,L 26 - 30,,,,,,,,,,,,,,,2,26,13,14,0,,
478,Russell Wilson,SEA,QB,,09/27/2020,Cowboys,W 38 - 31,27,40,315,7.9,5,0,4,20,130.7,6,22,3.7,,0,,,,,,,
152,Ryan Finley,CIN,QB,,09/27/2020,@Eagles,T 23 - 23,,,,,,,,,,,,,,,,,,,,,
149,Ryan Fitzpatrick,MIA,QB,,09/25/2020,@Jaguars,W 31 - 13,18,20,160,8,2,0,1,4,133.3,7,38,5.4,,1,,,,,,,
158,Ryan Griffin,TB,QB,,09/27/2020,@Broncos,W 28 - 10,,,,,,,,,,,,,,,,,,,,,
159,Ryan Griffin,NYJ,TE,,09/27/2020,@Colts,L 7 - 36,,,,,,,,,,,,,,,0,0,,,0,,
239,Ryan Izzo,,TE,,09/27/2020,Raiders,W 36 - 20,,,,,,,,,,,,,,,0,0,,,0,,
340,Ryan Nall,CHI,RB,,09/27/2020,@Falcons,W 30 - 26,,,,,,,,,,,,,,,,,,,,,
465,Ryan Tannehill,TEN,QB,,09/27/2020,@Vikings,W 31 - 30,23,37,321,8.7,0,1,1,11,78.8,4,9,2.3,,0,,,,,,2,0
117,Sam Darnold,NYJ,QB,,09/27/2020,@Colts,L 7 - 36,17,29,168,5.8,1,3,2,17,47,5,20,4,,0,,,,,,,
360,Samaje Perine,CIN,RB,,09/27/2020,@Eagles,T 23 - 23,,,,,,,,,,,,,,,,,,,,,
497,Sammy Watkins,KC,WR,,09/29/2020,@Ravens,W 34 - 20,,,,,,,,,,,,,,,7,62,8.9,15,0,,
313,Scott Miller,TB,WR,,09/27/2020,@Broncos,W 28 - 10,,,,,,,,,,,,,,,3,83,27.7,47,0,,
334,Sean Mannion,MIN,QB,,09/27/2020,Titans,L 30 - 31,,,,,,,,,,,,,,,,,,,,,
324,Sean McKeon,DAL,TE,,09/27/2020,@Seahawks,L 31 - 38,,,,,,,,,,,,,,,,,,,,,
382,Seth Roberts,,WR,,09/27/2020,@Chargers,W 21 - 16,,,,,,,,,,,,,,,2,16,8,12,0,,
316,Sony Michel,NE,RB,,09/27/2020,Raiders,W 36 - 20,,,,,,,,,,9,117,13,48,0,2,23,11.5,14,0,,
111,Stefon Diggs,BUF,WR,,09/27/2020,Rams,W 35 - 32,,,,,,,,,,,,,,,4,49,12.3,23,1,,
4,Stephen Anderson,LAC,TE,,09/27/2020,Panthers,L 16 - 21,,,,,,,,,,,,,,,,,,,,,
94,Stephen Carlson,CLE,TE,,09/27/2020,Football Team,W 34 - 20,,,,,,,,,,,,,,,,,,,,,
423,Steven Sims,WSH,WR,,09/27/2020,@Browns,L 20 - 34,,,,,,,,,,,,,,,,,,,,,
210,TJ Hockenson,DET,TE,,09/27/2020,@Cardinals,W 26 - 23,,,,,,,,,,,,,,,4,53,13.3,27,0,,
504,TJ Yeldon,BUF,RB,,09/27/2020,Rams,W 35 - 32,,,,,,,,,,3,18,6,9,0,,,,,,,
212,TY Hilton,IND,WR,,09/27/2020,Jets,W 36 - 7,,,,,,,,,,,,,,,3,52,17.3,25,0,,
244,Taiwan Jones,BUF,RB,,09/27/2020,Rams,W 35 - 32,,,,,,,,,,,,,,,,,,,,,
429,Tajae Sharpe,,WR,,09/27/2020,Titans,L 30 - 31,,,,,,,,,,,,,,,,,,,,,
195,Tanner Hudson,TB,TE,,09/27/2020,@Broncos,W 28 - 10,,,,,,,,,,,,,,,,,,,,,
80,Tarik Cohen,,RB,,09/27/2020,@Falcons,W 30 - 26,,,,,,,,,,2,21,10.5,17,0,3,20,6.7,20,0,,
214,Taysom Hill,NO,QB,,09/28/2020,Packers,L 30 - 37,,,,,,,,,,2,6,3,,0,,,,,,1,1
174,Ted Ginn,,WR,,09/27/2020,@Falcons,W 30 - 26,,,,,,,,,,,,,,,1,29,29,29,0,,
34,Teddy Bridgewater,CAR,QB,,09/27/2020,@Chargers,W 21 - 16,22,28,235,8.4,1,0,2,14,113.5,2,12,6,,0,,,,,,,
220,Tee Higgins,CIN,WR,,09/27/2020,@Eagles,T 23 - 23,,,,,,,,,,,,,,,5,40,8,16,2,,
321,Terry McLaurin,WSH,WR,,09/27/2020,@Browns,L 20 - 34,,,,,,,,,,1,3,3,3,0,4,83,20.8,33,0,,
40,Tim Boyle,GB,QB,,09/28/2020,@Saints,W 37 - 30,,,,,,,,,,,,,,,,,,,,,
365,Tim Patrick,DEN,WR,,09/27/2020,Buccaneers,L 10 - 28,,,,,,,,,,,,,,,4,43,10.8,27,1,,
156,Todd Gurley,ATL,RB,,09/27/2020,Bears,L 26 - 30,,,,,,,,,,14,80,5.7,16,1,1,2,2,2,0,1,0
38,Tom Brady,TB,QB,,09/27/2020,@Broncos,W 28 - 10,25,38,297,7.8,3,0,2,12,115.8,5,0,0,,0,,,,,,1,0
353,Tony Pollard,DAL,RB,,09/27/2020,@Seahawks,L 31 - 38,,,,,,,,,,,,,,,1,-5,-5,-5,0,,
319,Trace McSorley,,QB,,09/29/2020,Chiefs,L 20 - 34,,,,,,,,,,,,,,,,,,,,,
203,Travis Homer,,RB,,09/27/2020,Cowboys,W 38 - 31,,,,,,,,,,2,19,9.5,12,0,0,0,,,0,,
279,Travis Kelce,KC,TE,,09/29/2020,@Ravens,W 34 - 20,,,,,,,,,,,,,,,6,87,14.5,29,0,,
485,Trayveon Williams,CIN,RB,,09/27/2020,@Eagles,T 23 - 23,,,,,,,,,,,,,,,,,,,,,
412,Tre'Quan Smith,NO,WR,,09/28/2020,Packers,L 30 - 37,,,,,,,,,,,,,,,4,42,10.5,19,0,,
426,Trent Sherfield,ARI,WR,,09/27/2020,Lions,L 23 - 26,,,,,,,,,,,,,,,,,,,,,
459,Trent Taylor,SF,WR,,09/27/2020,@Giants,W 36 - 9,,,,,,,,,,,,,,,1,20,20,20,0,,
95,Trenton Cannon,CAR,RB,,09/27/2020,@Chargers,W 21 - 16,,,,,,,,,,,,,,,,,,,,,
492,Trevon Wesco,NYJ,TE,,09/27/2020,@Colts,L 7 - 36,,,,,,,,,,,,,,,,,,,,,
267,Trishton Jackson,LAR,WR,,09/27/2020,@Bills,L 32 - 35,,,,,,,,,,,,,,,,,,,,,
466,Tua Tagovailoa,MIA,QB,,09/25/2020,@Jaguars,W 31 - 13,,,,,,,,,,,,,,,,,,,,,
257,Ty Johnson,NYJ,RB,,09/27/2020,@Cardinals,W 26 - 23,,,,,,,,,,,,,,,,,,,,,
43,Tyler Boyd,CIN,WR,,09/27/2020,@Eagles,T 23 - 23,,,,,,,,,,,,,,,10,125,12.5,25,0,,
78,Tyler Conklin,MIN,TE,,09/27/2020,Titans,L 30 - 31,,,,,,,,,,,,,,,,,,,,,
113,Tyler Davis,JAX,TE,,09/25/2020,Dolphins,L 13 - 31,,,,,,,,,,,,,,,,,,,,,
131,Tyler Eifert,JAX,TE,,09/25/2020,Dolphins,L 13 - 31,,,,,,,,,,,,,,,2,11,5.5,6,0,,
125,Tyler Ervin,,RB,,09/28/2020,@Saints,W 37 - 30,,,,,,,,,,1,5,5,5,0,2,8,4,5,0,,
222,Tyler Higbee,LAR,TE,,09/27/2020,@Bills,L 32 - 35,,,,,,,,,,,,,,,2,40,20,31,0,,
251,Tyler Johnson,TB,WR,,09/27/2020,@Broncos,W 28 - 10,,,,,,,,,,,,,,,,,,,,,
272,Tyler Kroft,BUF,TE,,09/27/2020,Rams,W 35 - 32,,,,,,,,,,,,,,,4,24,6,13,2,,
288,Tyler Lockett,SEA,WR,,09/27/2020,Cowboys,W 38 - 31,,,,,,,,,,,,,,,9,100,11.1,43,3,,
213,Tyreek Hill,KC,WR,,09/29/2020,@Ravens,W 34 - 20,,,,,,,,,,2,25,12.5,22,0,5,77,15.4,33,1,,
82,Tyrie Cleveland,DEN,WR,,09/27/2020,Buccaneers,L 10 - 28,,,,,,,,,,,,,,,,,,,,,
458,Tyrod Taylor,LAC,QB,,09/27/2020,Panthers,L 16 - 21,,,,,,,,,,,,,,,,,,,,,
263,Van Jefferson,LAR,WR,,09/27/2020,@Bills,L 32 - 35,,,,,,,,,,,,,,,0,0,,,0,1,0
327,Vance McDonald,PIT,TE,,09/27/2020,Texans,W 28 - 21,,,,,,,,,,,,,,,3,35,11.7,15,0,,
162,Virgil Green,,TE,,09/27/2020,Panthers,L 16 - 21,,,,,,,,,,,,,,,0,0,,,0,,
184,Wayne Gallman,NYG,RB,,09/27/2020,49ers,L 9 - 36,,,,,,,,,,4,7,1.8,4,0,2,7,3.5,5,0,,
108,Will Dissly,SEA,TE,,09/27/2020,Cowboys,W 38 - 31,,,,,,,,,,,,,,,2,5,2.5,6,0,,
139,Will Fuller,,WR,,09/27/2020,@Steelers,L 21 - 28,,,,,,,,,,,,,,,4,54,13.5,17,1,,
161,Will Grier,CAR,QB,,09/27/2020,@Chargers,W 21 - 16,,,,,,,,,,,,,,,,,,,,,
409,Willie Snead,BAL,WR,,09/29/2020,Chiefs,L 20 - 34,,,,,,,,,,,,,,,2,4,2,4,0,,
243,Xavier Jones,LAR,RB,,09/27/2020,@Bills,L 32 - 35,,,,,,,,,,,,,,,,,,,,,
126,Zach Ertz,PHI,TE,,09/27/2020,Bengals,T 23 - 23,,,,,,,,,,,,,,,7,70,10,30,0,,
179,Zach Gentry,,TE,,09/27/2020,Texans,W 28 - 21,,,,,,,,,,,,,,,,,,,,,
367,Zach Pascal,IND,WR,,09/27/2020,Jets,W 36 - 7,,,,,,,,,,,,,,,2,34,17,20,0,,
302,Zack Moss,BUF,RB,,09/27/2020,Rams,W 35 - 32,,,,,,,,,,,,,,,,,,,,,
248,Zay Jones,LV,WR,,09/27/2020,@Patriots,L 20 - 36,,,,,,,,,,,,,,,3,32,10.7,13,0,,
