,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
179,Taysom Hill,NO,QB,,12/06/2020,@Falcons,W 21 - 16,27,37,232,6.3,2,0,2,15,107,14,83,5.9,,0,,,,,,3,1
428,Taywan Taylor,,WR,,12/06/2020,@Titans,W 41 - 35,,,,,,,,,,,,,,,,,,,,,
185,Tee Higgins,CIN,WR,,12/06/2020,@Dolphins,L 7 - 19,,,,,,,,,,,,,,,5,56,11.2,22,0,,
194,Temarrick Hemingway,,TE,,12/07/2020,@Steelers,W 23 - 17,,,,,,,,,,,,,,,,,,,,,
287,Terry McLaurin,WSH,WR,,12/07/2020,@Steelers,W 23 - 17,,,,,,,,,,,,,,,2,14,7,12,0,,
68,Tevin Coleman,SF,RB,,12/08/2020,Bills,L 24 - 34,,,,,,,,,,2,-11,-5.5,-2,0,,,,,,,
353,Theo Riddick,LV,RB,,12/06/2020,@Jets,W 31 - 28,,,,,,,,,,3,6,2,3,0,1,3,3,3,0,,
32,Tim Boyle,GB,QB,,12/06/2020,Eagles,W 30 - 16,,,,,,,,,,,,,,,,,,,,,
332,Tim Patrick,DEN,WR,,12/07/2020,@Chiefs,L 16 - 22,,,,,,,,,,,,,,,4,44,11,21,2,,
135,Todd Gurley,ATL,RB,,12/06/2020,Saints,L 16 - 21,,,,,,,,,,8,16,2,13,0,1,4,4,4,0,,
256,Tommylee Lewis,NO,WR,,12/06/2020,@Falcons,W 21 - 16,,,,,,,,,,1,16,16,16,0,0,0,,,0,,
318,Tony Pollard,DAL,RB,,12/09/2020,@Ravens,L 17 - 34,,,,,,,,,,8,22,2.8,12,0,1,6,6,6,0,,
285,Trace McSorley,,QB,,12/09/2020,Cowboys,W 34 - 17,,,,,,,,,,,,,,,,,,,,,
121,Travis Fulgham,PHI,WR,,12/06/2020,@Packers,L 16 - 30,,,,,,,,,,,,,,,0,0,,,0,,
169,Travis Homer,,RB,,12/06/2020,Giants,L 12 - 17,,,,,,,,,,,,,,,,,,,,,
246,Travis Kelce,KC,TE,,12/07/2020,Broncos,W 22 - 16,,,,,,,,,,,,,,,8,136,17,28,1,,
453,Trayveon Williams,CIN,RB,,12/06/2020,@Dolphins,L 7 - 19,,,,,,,,,,,,,,,,,,,,,
378,Tre'Quan Smith,NO,WR,,12/06/2020,@Falcons,W 21 - 16,,,,,,,,,,1,3,3,3,0,3,42,14,21,1,,
394,Trent Sherfield,ARI,WR,,12/06/2020,Rams,L 28 - 38,,,,,,,,,,,,,,,,,,,,,
427,Trent Taylor,SF,WR,,12/08/2020,Bills,L 24 - 34,,,,,,,,,,,,,,,,,,,,,
392,Trevor Siemian,,QB,,12/06/2020,@Falcons,W 21 - 16,,,,,,,,,,,,,,,,,,,,,
19,Trey Burton,IND,TE,,12/06/2020,@Texans,W 26 - 20,,,,,,,,,,,,,,,1,11,11,11,0,,
236,Trishton Jackson,LAR,WR,,12/06/2020,@Cardinals,W 38 - 28,,,,,,,,,,,,,,,,,,,,,
120,Troy Fumagalli,DEN,TE,,12/07/2020,@Chiefs,L 16 - 22,,,,,,,,,,,,,,,0,0,,,0,,
317,Troymaine Pope,,RB,,12/06/2020,Patriots,L 0 - 45,,,,,,,,,,,,,,,,,,,,,
434,Tua Tagovailoa,MIA,QB,,12/06/2020,Bengals,W 19 - 7,26,39,296,7.6,1,0,0,0,97.8,3,3,1,,0,,,,,,,
225,Ty Johnson,NYJ,RB,,12/06/2020,Raiders,L 28 - 31,,,,,,,,,,22,104,4.7,16,1,2,13,6.5,10,0,,
275,Ty Montgomery,NO,RB,,12/06/2020,@Falcons,W 21 - 16,,,,,,,,,,,,,,,,,,,,,
34,Tyler Boyd,CIN,WR,,12/06/2020,@Dolphins,L 7 - 19,,,,,,,,,,,,,,,1,72,72,72,1,,
67,Tyler Conklin,MIN,TE,,12/06/2020,Jaguars,W 27 - 24,,,,,,,,,,,,,,,1,10,10,10,0,,
98,Tyler Davis,JAX,TE,,12/06/2020,@Vikings,L 24 - 27,,,,,,,,,,,,,,,,,,,,,
113,Tyler Eifert,JAX,TE,,12/06/2020,@Vikings,L 24 - 27,,,,,,,,,,,,,,,6,45,7.5,13,0,,
107,Tyler Ervin,,RB,,12/06/2020,Eagles,W 30 - 16,,,,,,,,,,,,,,,,,,,,,
187,Tyler Higbee,LAR,TE,,12/06/2020,@Cardinals,W 38 - 28,,,,,,,,,,,,,,,4,24,6,16,1,,
240,Tyler Kroft,BUF,TE,,12/08/2020,@49ers,W 34 - 24,,,,,,,,,,,,,,,,,,,,,
253,Tyler Lockett,SEA,WR,,12/06/2020,Giants,L 12 - 17,,,,,,,,,,,,,,,6,63,10.5,24,0,1,0
178,Tyreek Hill,KC,WR,,12/07/2020,Broncos,W 22 - 16,,,,,,,,,,1,30,30,30,0,6,58,9.7,30,0,,
70,Tyrie Cleveland,DEN,WR,,12/07/2020,@Chiefs,L 16 - 22,,,,,,,,,,,,,,,1,11,11,11,0,,
426,Tyrod Taylor,LAC,QB,,12/06/2020,Patriots,L 0 - 45,,,,,,,,,,,,,,,,,,,,,
217,Tyron Johnson,LAC,WR,,12/06/2020,Patriots,L 0 - 45,,,,,,,,,,,,,,,1,1,1,1,0,,
231,Van Jefferson,LAR,WR,,12/06/2020,@Cardinals,W 38 - 28,,,,,,,,,,,,,,,4,27,6.8,9,0,,
293,Vance McDonald,PIT,TE,,12/07/2020,Football Team,L 17 - 23,,,,,,,,,,,,,,,,,,,,,
377,Vyncint Smith,NYJ,WR,,12/06/2020,Raiders,L 28 - 31,,,,,,,,,,,,,,,,,,,,,
154,Wayne Gallman,NYG,RB,,12/06/2020,@Seahawks,W 17 - 12,,,,,,,,,,16,135,8.4,60,0,,,,,,,
93,Will Dissly,SEA,TE,,12/06/2020,Giants,L 12 - 17,,,,,,,,,,,,,,,4,28,7,10,0,,
210,Xavier Jones,LAR,RB,,12/06/2020,@Cardinals,W 38 - 28,,,,,,,,,,,,,,,,,,,,,
108,Zach Ertz,PHI,TE,,12/06/2020,@Packers,L 16 - 30,,,,,,,,,,,,,,,2,31,15.5,20,0,,
334,Zach Pascal,IND,WR,,12/06/2020,@Texans,W 26 - 20,,,,,,,,,,,,,,,1,11,11,11,0,,
268,Zack Moss,BUF,RB,,12/08/2020,@49ers,W 34 - 24,,,,,,,,,,3,9,3,7,0,1,5,5,5,0,,
214,Zay Jones,LV,WR,,12/06/2020,@Jets,W 31 - 28,,,,,,,,,,,,,,,0,0,,,0,,
